Date,Team,Player Value,Pick Value,Total Value
2023-06-22,Don’t Tread on Me,81585,25918,107503
2023-06-22,Stroud Boyz,65409,21719,87128
2023-06-22,The Shake’N’Bakerz,64947,15868,80815
2023-06-22,Low Taper Feyd,61563,26335,87898
2023-06-22,Washed up Wilsons,74806,27666,102472
2023-06-22,The Cleveland Josh Allens,87035,17370,104405
2023-06-22,Bye Week,62322,25815,88137
2023-06-22,Turrible. Just turrible.,68151,34316,102467
2023-06-23,Stanford Marshmallows,71796,36305,108101
2023-06-23,All-Pro KTC,92619,27586,120205
2023-06-23,Don’t Tread on Me,81852,25782,107634
2023-06-23,Stroud Boyz,65477,21594,87071
2023-06-23,The Shake’N’Bakerz,64763,15687,80450
2023-06-23,Low Taper Feyd,61593,26265,87858
2023-06-23,Washed up Wilsons,74819,27497,102316
2023-06-23,The Cleveland Josh Allens,87047,17290,104337
2023-06-23,Bye Week,62379,25656,88035
2023-06-23,Turrible. Just turrible.,68016,34158,102174
2023-06-24,Stanford Marshmallows,71815,36506,108321
2023-06-24,All-Pro KTC,92580,27633,120213
2023-06-24,Don’t Tread on Me,81766,25912,107678
2023-06-24,Stroud Boyz,65326,21718,87044
2023-06-24,The Shake’N’Bakerz,64851,15781,80632
2023-06-24,Low Taper Feyd,61449,26436,87885
2023-06-24,Washed up Wilsons,74748,27648,102396
2023-06-24,The Cleveland Josh Allens,86940,17373,104313
2023-06-24,Bye Week,62429,25813,88242
2023-06-24,Turrible. Just turrible.,67911,34300,102211
2023-06-25,Stanford Marshmallows,71917,36332,108249
2023-06-25,All-Pro KTC,92434,27342,119776
2023-06-25,Don’t Tread on Me,81733,25737,107470
2023-06-25,Stroud Boyz,65482,21581,87063
2023-06-25,The Shake’N’Bakerz,64890,15637,80527
2023-06-25,Low Taper Feyd,61374,26295,87669
2023-06-25,Washed up Wilsons,74876,27470,102346
2023-06-25,The Cleveland Josh Allens,87068,17252,104320
2023-06-25,Bye Week,62355,25675,88030
2023-06-25,Turrible. Just turrible.,68011,34049,102060
2023-06-26,Stanford Marshmallows,71815,36167,107982
2023-06-26,All-Pro KTC,92317,27366,119683
2023-06-26,Don’t Tread on Me,81918,25619,107537
2023-06-26,Stroud Boyz,65207,21442,86649
2023-06-26,The Shake’N’Bakerz,64866,15492,80358
2023-06-26,Low Taper Feyd,61332,26142,87474
2023-06-26,Washed up Wilsons,74767,27314,102081
2023-06-26,The Cleveland Josh Allens,86935,17162,104097
2023-06-26,Bye Week,62367,25513,87880
2023-06-26,Turrible. Just turrible.,68139,33973,102112
2023-06-27,Stanford Marshmallows,71895,36297,108192
2023-06-27,All-Pro KTC,92201,27622,119823
2023-06-27,Don’t Tread on Me,81672,25747,107419
2023-06-27,Stroud Boyz,65201,21517,86718
2023-06-27,The Shake’N’Bakerz,64794,15538,80332
2023-06-27,Low Taper Feyd,61435,26287,87722
2023-06-27,Washed up Wilsons,74832,27430,102262
2023-06-27,The Cleveland Josh Allens,86783,17234,104017
2023-06-27,Bye Week,62466,25591,88057
2023-06-27,Turrible. Just turrible.,68182,34207,102389
2023-06-28,Stanford Marshmallows,71723,36376,108099
2023-06-28,All-Pro KTC,92085,27444,119529
2023-06-28,Don’t Tread on Me,81789,25731,107520
2023-06-28,Stroud Boyz,65186,21540,86726
2023-06-28,The Shake’N’Bakerz,64640,15492,80132
2023-06-28,Low Taper Feyd,61229,26322,87551
2023-06-28,Washed up Wilsons,74845,27406,102251
2023-06-28,The Cleveland Josh Allens,86825,17283,104108
2023-06-28,Bye Week,62686,25603,88289
2023-06-28,Turrible. Just turrible.,68068,34113,102181
2023-06-29,Stanford Marshmallows,71858,36292,108150
2023-06-29,All-Pro KTC,92164,27571,119735
2023-06-29,Don’t Tread on Me,81754,25767,107521
2023-06-29,Stroud Boyz,65222,21569,86791
2023-06-29,The Shake’N’Bakerz,64549,15573,80122
2023-06-29,Low Taper Feyd,61500,26332,87832
2023-06-29,Washed up Wilsons,74848,27412,102260
2023-06-29,The Cleveland Josh Allens,86826,17336,104162
2023-06-29,Bye Week,62484,25655,88139
2023-06-29,Turrible. Just turrible.,68174,34163,102337
2023-06-30,Stanford Marshmallows,71921,36357,108278
2023-06-30,All-Pro KTC,92141,27633,119774
2023-06-30,Don’t Tread on Me,81449,25788,107237
2023-06-30,Stroud Boyz,65181,21571,86752
2023-06-30,The Shake’N’Bakerz,64514,15562,80076
2023-06-30,Low Taper Feyd,61515,26341,87856
2023-06-30,Washed up Wilsons,74697,27440,102137
2023-06-30,The Cleveland Josh Allens,87003,17353,104356
2023-06-30,Bye Week,62413,25613,88026
2023-06-30,Turrible. Just turrible.,68103,34222,102325
2023-07-01,Stanford Marshmallows,72059,36190,108249
2023-07-01,All-Pro KTC,92226,27502,119728
2023-07-01,Don’t Tread on Me,81851,25647,107498
2023-07-01,Stroud Boyz,65179,21450,86629
2023-07-01,The Shake’N’Bakerz,64301,15464,79765
2023-07-01,Low Taper Feyd,61730,26176,87906
2023-07-01,Washed up Wilsons,74959,27303,102262
2023-07-01,The Cleveland Josh Allens,87009,17254,104263
2023-07-01,Bye Week,62323,25443,87766
2023-07-01,Turrible. Just turrible.,68071,34041,102112
2023-07-02,Stanford Marshmallows,72160,36149,108309
2023-07-02,All-Pro KTC,92546,27244,119790
2023-07-02,Don’t Tread on Me,81968,25594,107562
2023-07-02,Stroud Boyz,65323,21439,86762
2023-07-02,The Shake’N’Bakerz,64469,15439,79908
2023-07-02,Low Taper Feyd,61836,26268,88104
2023-07-02,Washed up Wilsons,74796,27254,102050
2023-07-02,The Cleveland Josh Allens,87074,17277,104351
2023-07-02,Bye Week,62632,25372,88004
2023-07-02,Turrible. Just turrible.,68129,33904,102033
2023-07-03,Stanford Marshmallows,72154,36238,108392
2023-07-03,All-Pro KTC,92446,27470,119916
2023-07-03,Don’t Tread on Me,81843,25678,107521
2023-07-03,Stroud Boyz,65215,21489,86704
2023-07-03,The Shake’N’Bakerz,64342,15482,79824
2023-07-03,Low Taper Feyd,61762,26273,88035
2023-07-03,Washed up Wilsons,74912,27336,102248
2023-07-03,The Cleveland Josh Allens,87188,17291,104479
2023-07-03,Bye Week,62453,25467,87920
2023-07-03,Turrible. Just turrible.,68192,34056,102248
2023-07-04,Stanford Marshmallows,72150,36373,108523
2023-07-04,All-Pro KTC,96236,13524,109760
2023-07-04,Don’t Tread on Me,81936,25770,107706
2023-07-04,Stroud Boyz,61824,35667,97491
2023-07-04,The Shake’N’Bakerz,64602,15450,80052
2023-07-04,Low Taper Feyd,61527,26400,87927
2023-07-04,Washed up Wilsons,75042,27381,102423
2023-07-04,The Cleveland Josh Allens,87383,17397,104780
2023-07-04,Bye Week,62148,25516,87664
2023-07-04,Turrible. Just turrible.,68189,34222,102411
2023-07-05,Stanford Marshmallows,72213,36252,108465
2023-07-05,All-Pro KTC,96083,13538,109621
2023-07-05,Don’t Tread on Me,81880,25664,107544
2023-07-05,Stroud Boyz,61821,35473,97294
2023-07-05,The Shake’N’Bakerz,64599,15414,80013
2023-07-05,Low Taper Feyd,61228,26169,87397
2023-07-05,Washed up Wilsons,74912,27307,102219
2023-07-05,The Cleveland Josh Allens,87489,17252,104741
2023-07-05,Bye Week,62251,25453,87704
2023-07-05,Turrible. Just turrible.,68244,34118,102362
2023-07-06,Stanford Marshmallows,72022,36302,108324
2023-07-06,All-Pro KTC,95981,13626,109607
2023-07-06,Don’t Tread on Me,81994,25729,107723
2023-07-06,Stroud Boyz,61721,35602,97323
2023-07-06,The Shake’N’Bakerz,64752,15486,80238
2023-07-06,Low Taper Feyd,61196,26168,87364
2023-07-06,Washed up Wilsons,74824,27381,102205
2023-07-06,The Cleveland Josh Allens,87525,17264,104789
2023-07-06,Bye Week,62236,25535,87771
2023-07-06,Turrible. Just turrible.,68099,34197,102296
2023-07-07,Stanford Marshmallows,72165,36222,108387
2023-07-07,All-Pro KTC,96089,13554,109643
2023-07-07,Don’t Tread on Me,82105,25711,107816
2023-07-07,Stroud Boyz,61803,35542,97345
2023-07-07,The Shake’N’Bakerz,64625,15537,80162
2023-07-07,Low Taper Feyd,61192,26222,87414
2023-07-07,Washed up Wilsons,75101,27380,102481
2023-07-07,The Cleveland Josh Allens,87530,17265,104795
2023-07-07,Bye Week,62297,25562,87859
2023-07-07,Turrible. Just turrible.,68034,34115,102149
2023-07-08,Stanford Marshmallows,72142,36040,108182
2023-07-08,All-Pro KTC,96268,13548,109816
2023-07-08,Don’t Tread on Me,81999,25578,107577
2023-07-08,Stroud Boyz,61823,35404,97227
2023-07-08,The Shake’N’Bakerz,64737,15384,80121
2023-07-08,Low Taper Feyd,61296,26045,87341
2023-07-08,Washed up Wilsons,75212,27200,102412
2023-07-08,The Cleveland Josh Allens,87611,17182,104793
2023-07-08,Bye Week,62239,25429,87668
2023-07-08,Turrible. Just turrible.,68010,33970,101980
2023-07-09,Stanford Marshmallows,72187,35791,107978
2023-07-09,All-Pro KTC,96219,13550,109769
2023-07-09,Don’t Tread on Me,81848,25503,107351
2023-07-09,Stroud Boyz,61792,35362,97154
2023-07-09,The Shake’N’Bakerz,64793,15457,80250
2023-07-09,Low Taper Feyd,61417,25913,87330
2023-07-09,Washed up Wilsons,75164,27173,102337
2023-07-09,The Cleveland Josh Allens,87721,17058,104779
2023-07-09,Bye Week,62394,25324,87718
2023-07-09,Turrible. Just turrible.,67779,33899,101678
2023-07-10,Stanford Marshmallows,72050,36056,108106
2023-07-10,All-Pro KTC,96407,13622,110029
2023-07-10,Don’t Tread on Me,82011,25660,107671
2023-07-10,Stroud Boyz,60341,39794,100135
2023-07-10,The Shake’N’Bakerz,66574,11258,77832
2023-07-10,Low Taper Feyd,61227,26125,87352
2023-07-10,Washed up Wilsons,75006,27298,102304
2023-07-10,The Cleveland Josh Allens,88089,17211,105300
2023-07-10,Bye Week,62277,25476,87753
2023-07-10,Turrible. Just turrible.,67690,34100,101790
2023-07-11,Stanford Marshmallows,72092,36271,108363
2023-07-11,All-Pro KTC,96498,13604,110102
2023-07-11,Don’t Tread on Me,82268,25824,108092
2023-07-11,Stroud Boyz,60399,40070,100469
2023-07-11,The Shake’N’Bakerz,66633,11384,78017
2023-07-11,Low Taper Feyd,61106,26368,87474
2023-07-11,Washed up Wilsons,75320,27430,102750
2023-07-11,The Cleveland Josh Allens,88190,17416,105606
2023-07-11,Bye Week,62042,25599,87641
2023-07-11,Turrible. Just turrible.,67639,34274,101913
2023-07-12,Stanford Marshmallows,71977,36511,108488
2023-07-12,All-Pro KTC,96595,13712,110307
2023-07-12,Don’t Tread on Me,81983,25961,107944
2023-07-12,Stroud Boyz,60358,40265,100623
2023-07-12,The Shake’N’Bakerz,66807,11410,78217
2023-07-12,Low Taper Feyd,61057,26472,87529
2023-07-12,Washed up Wilsons,75343,27574,102917
2023-07-12,The Cleveland Josh Allens,88326,17492,105818
2023-07-12,Bye Week,62051,25752,87803
2023-07-12,Turrible. Just turrible.,67542,34461,102003
2023-07-13,Stanford Marshmallows,71942,36507,108449
2023-07-13,All-Pro KTC,96640,13638,110278
2023-07-13,Don’t Tread on Me,81803,25952,107755
2023-07-13,Stroud Boyz,60574,40244,100818
2023-07-13,The Shake’N’Bakerz,66996,11439,78435
2023-07-13,Low Taper Feyd,61241,26490,87731
2023-07-13,Washed up Wilsons,75335,27572,102907
2023-07-13,The Cleveland Josh Allens,88378,17513,105891
2023-07-13,Bye Week,61776,25751,87527
2023-07-13,Turrible. Just turrible.,67708,34414,102122
2023-07-14,Stanford Marshmallows,71902,36492,108394
2023-07-14,All-Pro KTC,96902,13542,110444
2023-07-14,Don’t Tread on Me,82073,25912,107985
2023-07-14,Stroud Boyz,60723,40114,100837
2023-07-14,The Shake’N’Bakerz,66919,11436,78355
2023-07-14,Low Taper Feyd,61372,26526,87898
2023-07-14,Washed up Wilsons,75476,27529,103005
2023-07-14,The Cleveland Josh Allens,88450,17524,105974
2023-07-14,Bye Week,61675,25619,87294
2023-07-14,Turrible. Just turrible.,67959,34426,102385
2023-07-15,Stanford Marshmallows,72052,36565,108617
2023-07-15,All-Pro KTC,97056,13578,110634
2023-07-15,Don’t Tread on Me,82300,26013,108313
2023-07-15,Stroud Boyz,60620,40277,100897
2023-07-15,The Shake’N’Bakerz,66881,11534,78415
2023-07-15,Low Taper Feyd,61394,26663,88057
2023-07-15,Washed up Wilsons,75310,27659,102969
2023-07-15,The Cleveland Josh Allens,88373,17578,105951
2023-07-15,Bye Week,61767,25790,87557
2023-07-15,Turrible. Just turrible.,68009,34473,102482
2023-07-16,Stanford Marshmallows,72200,36370,108570
2023-07-16,All-Pro KTC,97167,13460,110627
2023-07-16,Don’t Tread on Me,82603,25872,108475
2023-07-16,Stroud Boyz,60738,40029,100767
2023-07-16,The Shake’N’Bakerz,66839,11499,78338
2023-07-16,Low Taper Feyd,61268,26547,87815
2023-07-16,Washed up Wilsons,75271,27530,102801
2023-07-16,The Cleveland Josh Allens,88497,17484,105981
2023-07-16,Bye Week,61809,25645,87454
2023-07-16,Turrible. Just turrible.,67898,34284,102182
2023-07-17,Stanford Marshmallows,72366,36612,108978
2023-07-17,All-Pro KTC,97208,13362,110570
2023-07-17,Don’t Tread on Me,82596,25986,108582
2023-07-17,Stroud Boyz,60354,40142,100496
2023-07-17,The Shake’N’Bakerz,66899,11568,78467
2023-07-17,Low Taper Feyd,61250,26788,88038
2023-07-17,Washed up Wilsons,75313,27672,102985
2023-07-17,The Cleveland Josh Allens,88657,17619,106276
2023-07-17,Bye Week,61771,25775,87546
2023-07-17,Turrible. Just turrible.,67798,34336,102134
2023-07-18,Stanford Marshmallows,72452,36450,108902
2023-07-18,All-Pro KTC,97179,13292,110471
2023-07-18,Don’t Tread on Me,82317,25818,108135
2023-07-18,Stroud Boyz,60137,39833,99970
2023-07-18,The Shake’N’Bakerz,66867,11426,78293
2023-07-18,Low Taper Feyd,61155,26658,87813
2023-07-18,Washed up Wilsons,75342,27413,102755
2023-07-18,The Cleveland Josh Allens,88735,17577,106312
2023-07-18,Bye Week,61868,25593,87461
2023-07-18,Turrible. Just turrible.,67825,34120,101945
2023-07-19,Stanford Marshmallows,72558,36477,109035
2023-07-19,All-Pro KTC,97205,13334,110539
2023-07-19,Don’t Tread on Me,82346,25838,108184
2023-07-19,Stroud Boyz,60310,39965,100275
2023-07-19,The Shake’N’Bakerz,66544,11413,77957
2023-07-19,Low Taper Feyd,61111,26637,87748
2023-07-19,Washed up Wilsons,75567,27475,103042
2023-07-19,The Cleveland Josh Allens,88609,17534,106143
2023-07-19,Bye Week,61891,25515,87406
2023-07-19,Turrible. Just turrible.,67890,34192,102082
2023-07-20,Stanford Marshmallows,72702,36449,109151
2023-07-20,All-Pro KTC,97483,13272,110755
2023-07-20,Don’t Tread on Me,82440,25828,108268
2023-07-20,Stroud Boyz,60314,39940,100254
2023-07-20,The Shake’N’Bakerz,66809,11430,78239
2023-07-20,Low Taper Feyd,61039,26667,87706
2023-07-20,Washed up Wilsons,75641,27469,103110
2023-07-20,The Cleveland Josh Allens,88567,17551,106118
2023-07-20,Bye Week,61752,25532,87284
2023-07-20,Turrible. Just turrible.,67889,34142,102031
2023-07-21,Stanford Marshmallows,72812,36397,109209
2023-07-21,All-Pro KTC,97328,13386,110714
2023-07-21,Don’t Tread on Me,82313,25777,108090
2023-07-21,Stroud Boyz,60564,39803,100367
2023-07-21,The Shake’N’Bakerz,66931,11320,78251
2023-07-21,Low Taper Feyd,60963,26585,87548
2023-07-21,Washed up Wilsons,75292,27356,102648
2023-07-21,The Cleveland Josh Allens,88563,17505,106068
2023-07-21,Bye Week,61814,25422,87236
2023-07-21,Turrible. Just turrible.,67749,34219,101968
2023-07-22,Stanford Marshmallows,72986,36417,109403
2023-07-22,All-Pro KTC,97439,13488,110927
2023-07-22,Don’t Tread on Me,82126,25795,107921
2023-07-22,Stroud Boyz,60464,39840,100304
2023-07-22,The Shake’N’Bakerz,66903,11289,78192
2023-07-22,Low Taper Feyd,60617,26535,87152
2023-07-22,Washed up Wilsons,75068,27350,102418
2023-07-22,The Cleveland Josh Allens,88959,17496,106455
2023-07-22,Bye Week,61913,25419,87332
2023-07-22,Turrible. Just turrible.,67611,34321,101932
2023-07-23,Stanford Marshmallows,72957,36429,109386
2023-07-23,All-Pro KTC,97494,13568,111062
2023-07-23,Don’t Tread on Me,82241,25771,108012
2023-07-23,Stroud Boyz,60533,39858,100391
2023-07-23,The Shake’N’Bakerz,66670,11198,77868
2023-07-23,Low Taper Feyd,60708,26424,87132
2023-07-23,Washed up Wilsons,75134,27308,102442
2023-07-23,The Cleveland Josh Allens,88768,17450,106218
2023-07-23,Bye Week,61771,25395,87166
2023-07-23,Turrible. Just turrible.,67659,34309,101968
2023-07-24,Stanford Marshmallows,72972,36474,109446
2023-07-24,All-Pro KTC,97518,13552,111070
2023-07-24,Don’t Tread on Me,82027,25870,107897
2023-07-24,Stroud Boyz,60301,40051,100352
2023-07-24,The Shake’N’Bakerz,66717,11361,78078
2023-07-24,Low Taper Feyd,60614,26521,87135
2023-07-24,Washed up Wilsons,75349,27416,102765
2023-07-24,The Cleveland Josh Allens,88750,17548,106298
2023-07-24,Bye Week,61818,25453,87271
2023-07-24,Turrible. Just turrible.,67515,34454,101969
2023-07-25,Stanford Marshmallows,72826,36472,109298
2023-07-25,All-Pro KTC,97587,13426,111013
2023-07-25,Don’t Tread on Me,81867,25877,107744
2023-07-25,Stroud Boyz,60465,39964,100429
2023-07-25,The Shake’N’Bakerz,66850,11432,78282
2023-07-25,Low Taper Feyd,60643,26657,87300
2023-07-25,Washed up Wilsons,75183,27411,102594
2023-07-25,The Cleveland Josh Allens,88695,17630,106325
2023-07-25,Bye Week,61849,25554,87403
2023-07-25,Turrible. Just turrible.,67896,34347,102243
2023-07-26,Stanford Marshmallows,72870,36473,109343
2023-07-26,All-Pro KTC,97500,13450,110950
2023-07-26,Don’t Tread on Me,81511,25892,107403
2023-07-26,Stroud Boyz,60407,40050,100457
2023-07-26,The Shake’N’Bakerz,66915,11451,78366
2023-07-26,Low Taper Feyd,60648,26650,87298
2023-07-26,Washed up Wilsons,75385,27494,102879
2023-07-26,The Cleveland Josh Allens,88610,17565,106175
2023-07-26,Bye Week,61688,25515,87203
2023-07-26,Turrible. Just turrible.,67650,34380,102030
2023-07-27,Stanford Marshmallows,73173,36358,109531
2023-07-27,All-Pro KTC,97121,13262,110383
2023-07-27,Don’t Tread on Me,81585,25809,107394
2023-07-27,Stroud Boyz,60583,39879,100462
2023-07-27,The Shake’N’Bakerz,66786,11468,78254
2023-07-27,Low Taper Feyd,60456,26665,87121
2023-07-27,Washed up Wilsons,75341,27418,102759
2023-07-27,The Cleveland Josh Allens,88795,17569,106364
2023-07-27,Bye Week,61661,25499,87160
2023-07-27,Turrible. Just turrible.,67475,34163,101638
2023-07-28,Stanford Marshmallows,73015,36213,109228
2023-07-28,All-Pro KTC,96993,13356,110349
2023-07-28,Don’t Tread on Me,81727,25743,107470
2023-07-28,Stroud Boyz,60874,39787,100661
2023-07-28,The Shake’N’Bakerz,66536,11383,77919
2023-07-28,Low Taper Feyd,60651,26569,87220
2023-07-28,Washed up Wilsons,75379,27321,102700
2023-07-28,The Cleveland Josh Allens,89038,17487,106525
2023-07-28,Bye Week,61390,25408,86798
2023-07-28,Turrible. Just turrible.,67482,34163,101645
2023-07-29,Stanford Marshmallows,72847,36108,108955
2023-07-29,All-Pro KTC,97261,13126,110387
2023-07-29,Don’t Tread on Me,81845,24057,105902
2023-07-29,Stroud Boyz,60824,39485,100309
2023-07-29,The Shake’N’Bakerz,66818,11359,78177
2023-07-29,Low Taper Feyd,60591,26567,87158
2023-07-29,Washed up Wilsons,75372,27167,102539
2023-07-29,The Cleveland Josh Allens,89337,17494,106831
2023-07-29,Bye Week,61316,26789,88105
2023-07-29,Turrible. Just turrible.,67316,33968,101284
2023-07-30,Stanford Marshmallows,72693,36187,108880
2023-07-30,All-Pro KTC,97388,13108,110496
2023-07-30,Don’t Tread on Me,81662,24039,105701
2023-07-30,Stroud Boyz,60706,39434,100140
2023-07-30,The Shake’N’Bakerz,66691,11324,78015
2023-07-30,Low Taper Feyd,60517,26539,87056
2023-07-30,Washed up Wilsons,75341,27165,102506
2023-07-30,The Cleveland Josh Allens,89416,17485,106901
2023-07-30,Bye Week,61320,26845,88165
2023-07-30,Turrible. Just turrible.,67229,33894,101123
2023-07-31,Stanford Marshmallows,72712,36387,109099
2023-07-31,All-Pro KTC,97347,13086,110433
2023-07-31,Don’t Tread on Me,81476,24207,105683
2023-07-31,Stroud Boyz,60763,39724,100487
2023-07-31,The Shake’N’Bakerz,66582,11492,78074
2023-07-31,Low Taper Feyd,60558,26830,87388
2023-07-31,Washed up Wilsons,75257,27357,102614
2023-07-31,The Cleveland Josh Allens,89275,17664,106939
2023-07-31,Bye Week,61008,27037,88045
2023-07-31,Turrible. Just turrible.,67242,34036,101278
2023-08-01,Stanford Marshmallows,72564,36390,108954
2023-08-01,All-Pro KTC,97766,13154,110920
2023-08-01,Don’t Tread on Me,81515,24245,105760
2023-08-01,Stroud Boyz,60818,39708,100526
2023-08-01,The Shake’N’Bakerz,66523,11470,77993
2023-08-01,Low Taper Feyd,60716,26799,87515
2023-08-01,Washed up Wilsons,75123,27327,102450
2023-08-01,The Cleveland Josh Allens,90348,14952,105300
2023-08-01,Bye Week,60049,29717,89766
2023-08-01,Turrible. Just turrible.,67421,34098,101519
2023-08-02,Stanford Marshmallows,72309,36263,108572
2023-08-02,All-Pro KTC,98170,13156,111326
2023-08-02,Don’t Tread on Me,81503,24208,105711
2023-08-02,Stroud Boyz,60663,39642,100305
2023-08-02,The Shake’N’Bakerz,66137,11447,77584
2023-08-02,Low Taper Feyd,60779,26753,87532
